Probesets	cold_green_6h	cold_green_24h	cold_roots_6h	cold_roots_24h	osmotic_green_6h	osmotic_green_24h	osmotic_root_6h	osmotic_root_24h	salt_green_6h	salt_green_24h	salt_root_6h	salt_root_24h	drought_green_6h	drought_green_24h	drought_root_6h	drought_root_24h	genotox_green_6h	genotox_green_24h	genotox_root_6h	genotox_root_24h	oxidative_green_6h	oxidative_green_24h	oxidative_root_6h	oxidative_root_24h	UV-B_green_6h	UV-B_green_24h	UV-B_root_6h	UV-B_root_24h	wounding_green_6h	wounding_green_24h	wounding_root_6h	wounding_root_24h	heat_green_3+3h	heat_green_3+21h	heat_root_3+3h	heat_root_3+21h	diurnal_04h.CEL	diurnal_08h.CEL	diurnal_12h.CEL	diurnal_16h.CEL	diurnal_20h.CEL	diurnal_24h.CEL	Sulfate_2h	Sulfate_8h	Sulfate_24h	Pinf_6h	Pinf_24h	DC3000_02h	DC3000_24h	ABA_3h	ABA_30h	ACC_3h	ACC_30h	BL_3h	BL_30h	GA_3h	GA_30h	IAA_3h	IAA_30h	MJ_3h	MJ_30h	ZEA_3h	ZEA_30h	cell_cycle_aph_6h	cell_cycle_aph_8h	cell_cycle_aph_10h	cell_cycle_aph_12h	cell_cycle_aph_14h	cell_cycle_aph_16h	cell_cycle_aph_19h
254564_at	0.23170598	-3.7939208	0.087547846	-0.113874555	1.3412762	-2.694136	0.20974885	0.28608128	0.8717161	-1.333878	0.49061054	0.20814337	1.053814	0.5274515	0.3833455	-0.20537862	1.2124447	0.31160036	-0.032685477	-0.08038297	0.8939075	0.009397565	0.24856466	0.067567065	-1.1158173	-0.04078797	0.019637907	-0.055570748	-0.5612899	-0.58748657	0.21217291	0.028468018	-0.13660306	0.06453291	0.10774042	-0.09669831	-0.16761377	1.5412482	1.8653255	3.6525788	2.9678195	0.4435845	0.1268842	0.008170799	0.059019074	-1.0472226	-0.2963962	-1.0408828	-1.7761345	-0.27571836	-0.3059732	-0.10597859	-0.4520963	-0.010841704	-0.29416457	0.5282964	-0.15760206	-0.67996997	-0.34664422	-0.78080446	-0.78616214	0.19478641	0.12700231	-0.120371155	-0.20114988	-0.01757309	-0.122313805	-0.30883142	-0.089494854	-0.14974102
246997_at	0.6522617	-2.6040218	-0.90084815	-1.134552	-0.91664517	-2.7117214	-0.9794166	-0.8642499	-0.095321275	-2.8101943	0.79055524	-0.7125722	0.5331138	-0.3029396	0.097124316	0.12601413	1.2836937	0.04549776	-0.8218384	-0.69621533	1.0011321	-0.1173648	0.5691218	-0.5296216	-0.9118601	-0.25378057	0.6201196	0.26804435	0.028529791	-0.34476092	0.36217842	0.3523358	0.50529325	-0.59475434	0.6555557	-0.5227293	-0.005360748	0.040383074	0.22155172	3.653915	3.3182	0.9927122	0.114322014	0.32710508	-0.21741702	-1.7527771	0.08808807	0.07954574	-1.4500916	-0.004626121	-0.11180831	0.47107023	0.2208153	0.23105	0.34411943	0.2868398	0.16213165	0.3928786	0.25086078	0.001648657	-0.11175167	0.5927785	0.37421957	0.29470083	0.3245654	0.3475299	0.34805274	0.38020775	0.38992998	0.33944693
262236_at	-3.2708066	-1.0116769	-0.30256978	-1.5089571	0.08378509	-0.87032264	-0.23635037	-1.0586857	-0.2300005	-1.3643618	-0.8975561	-0.40075836	-0.5778183	-0.23139666	0.33930987	1.0320153	0.33217207	-0.73550653	0.4294422	-0.74306047	-0.088781744	-0.50403535	0.5512208	-0.26084703	-3.5375674	-0.42970496	0.47404355	0.38732222	0.12042745	-0.71727777	0.87803304	0.48312086	-1.7879968	-0.63576657	-0.49818438	0.38088536	0.10788822	-0.09906662	-0.3644544	-0.28548524	3.9177227	1.4856288	0.55964214	0.16547862	0.31119698	-0.69301295	0.019628393	0.58613324	-1.1202492	0.23723118	0.3552693	0.33938935	0.5760577	0.9855167	0.4116076	0.7209197	0.36434007	0.7064777	0.49347287	0.38789865	0.46353662	0.5022726	0.69205546	0.85612947	0.5696647	0.2785647	0.6361303	1.0026649	0.5292669	0.70869464
266353_at	-0.86756897	-2.0760827	0.7221814	-0.49699783	-1.0343783	-0.32958877	-0.8810905	-0.29080877	0.26212126	-2.3941257	-1.8300027	-0.41109172	3.2428322	1.7174298	0.87816805	0.8052041	-1.213778	-0.8538524	1.087931	0.7997319	1.1139323	0.106919445	-0.10822523	-0.47530004	0.40694144	-2.3337064	-0.0720552	0.4768522	3.5091083	2.6552198	0.94272244	0.8352954	0.9601285	-0.71605355	-0.7039173	-0.29887983	-0.20735739	-0.30682546	-0.025959695	-0.18910846	-0.21278764	-0.18910846	-0.084313914	-0.001886776	-0.129262	-0.007888486	-0.014240714	-0.05900765	-0.092065185	-0.9120576	0.009364658	0.14014421	-0.12916107	-0.35431162	0.18926187	0.021986123	-0.53435504	0.018098148	-0.09695722	-0.36888823	-0.55893767	-0.41855425	0.41935548	0.047423232	0.092089854	0.046820093	0.096412666	0.2827872	0.17896597	0.2151093
245906_at	0.78364706	-1.0034391	5.8144207	1.7612094	0.039234336	0.01016472	0.59859866	0.80440164	-0.88982314	0.23486999	0.4522449	0.8817773	0.37656775	-0.19535327	-0.15057999	0.1446334	-0.05096223	0.12244108	0.4663423	0.6552127	0.15452859	-0.14668784	0.07520906	-0.37862286	-0.99828017	0.26967162	0.388912	0.29421008	0.50390404	0.43135476	0.74738526	1.8049263	-0.2080966	-0.09002394	-0.2331756	0.07047654	-0.3766576	0.23218262	-0.92944133	-2.2016711	-1.5251377	-1.9044939	0.31203136	-0.4010263	-0.28942108	-1.4828957	-1.0822052	-0.28730577	0.11289221	0.8528769	-0.3462129	-0.454713	-0.2533606	0.33099633	0.052366454	-0.29330832	-0.23945178	-1.0645559	0.117825896	-0.83082914	-1.2770948	0.032723363	-0.56059504	-0.034638662	-0.024993597	0.033475418	0.12239447	0.027947532	0.16614787	-0.075150445
260770_at	-0.48724085	-1.4234804	2.6460078	0.72886544	0.89212906	-0.08995498	1.9386623	1.7599366	-0.13505639	-1.3076297	-0.53845763	0.98901474	0.14713885	-0.67280126	-0.19339445	-0.7078035	-0.12246694	0.006708338	-0.22047062	-0.29223758	0.13046573	-0.4954287	-0.23226455	0.033235077	-0.7944595	0.8855844	-0.070501424	0.08403648	-0.1380118	-0.07122012	0.17091669	0.066834606	0.099524654	0.30000985	-0.3199646	-0.121530995	0.9462076	3.2154472	3.7018437	-0.66654676	-1.3321552	-1.8468422	-0.2682352	-0.22815476	-0.13783969	-0.7746602	-1.2189063	-0.120412566	-0.58777463	-0.62202936	-1.0727785	1.0367885	0.08663137	0.61267763	0.056327548	0.009095129	-0.6042491	0.42106047	0.7065415	-1.7155222	-2.1309807	0.14511095	-0.68852746	0.061860364	0.049466927	-0.044707842	0.39159998	0.0732901	0.1448029	-0.04312357
248622_at	0.9876886	-4.176029	0.366899	-1.2634228	-0.04873962	-0.9440572	0.089251846	0.9135737	-1.799343	-2.3626099	-1.786914	1.3316629	0.83545595	0.1705972	0.21239457	0.33772883	0.2163513	-0.38938078	-0.49154264	-1.005091	0.5628647	-0.8118335	0.3272437	0.7411359	-0.7702585	0.82304853	0.32465374	0.6041719	0.6219573	0.9470765	1.3596956	0.81226444	0.97970504	-0.30113265	0.41076806	0.41781342	0.6942679	1.4888436	2.2091877	0.5427367	-0.6615988	-1.7522297	-0.26354495	-0.03911192	-0.20351459	-0.6976814	0.4035351	-0.82317233	1.7859013	0.15102153	-0.119191915	-1.1029837	-0.074459456	0.6406679	0.20370156	0.61788875	0.20398702	-1.5271807	-0.015770229	-1.1949636	-0.032186504	0.6011694	-0.18755093	0.112418845	0.16978389	0.06795636	0.18810114	0.091393284	0.1848419	0.0940886
257315_at	1.9099244	-1.7851882	0.025580864	0.12866087	0.26656058	1.8664515	-0.063252196	1.240964	-1.3689547	-1.0537379	-1.033135	-0.39444003	0.862665	0.4716415	0.52769756	-0.40969607	-0.5084249	0.15754697	0.1748438	0.19841368	0.40633944	0.27293912	0.001559207	-0.6180414	0.41441643	1.8616079	-0.45464808	-0.819036	1.9470811	2.220728	0.07978569	0.29372656	1.3065248	0.032674074	0.7482931	-0.4858633	-0.16291326	0.33475226	0.4573185	-1.4029784	-2.106476	-2.4799314	-0.32805893	0.03141709	-0.12720296	1.1551012	0.17889197	-0.059201095	2.577781	-1.087496	-0.19429022	-0.8537133	-0.22579841	0.8966446	-0.35476607	0.2590747	-0.07610923	-0.4641925	0.14777778	2.0716417	-0.18702967	-0.76103264	0.29861444	-1.2655872	-0.88521135	-0.85139406	-0.91992545	-0.67882204	-0.7010869	-0.6580063
247266_at	-0.30237767	-2.9371123	0.38309076	-1.6090025	1.598317	2.742755	0.5447548	0.5765306	-0.15785332	0.7500824	-1.7647221	-0.19109602	0.22395192	0.24565156	0.24454746	-0.034395214	-0.022648545	0.5747043	0.028615039	-0.44403014	0.3451218	0.9278523	-0.14977932	-0.44869635	-1.2364361	1.5305333	-0.24266858	-0.5374858	0.3537212	1.6867844	0.22152644	0.087650806	0.80505556	0.4090649	-0.4703046	-0.349407	0.1265614	0.49334598	0.5162287	-1.4962224	-1.2567677	-1.458401	-0.20160085	-0.22832614	-0.37742633	-0.473186	-1.3563151	-0.27505523	4.6419096	0.4673404	-0.39597765	-0.08801716	-0.16724086	0.44771945	0.03299733	-0.24644534	0.002424688	-0.90024257	-0.0845843	0.69077504	0.09922932	-0.17065866	-0.2029842	-0.15303773	-0.1996716	-0.25044268	-0.17501111	-0.30297604	-0.16357483	-0.27666178
247954_at	0.015126232	-2.1410904	-0.92444235	-2.1656506	0.0717163	0.59016204	-0.16836207	0.9472994	-2.1999295	-1.9465889	-1.9183187	0.5442285	1.2535169	0.09189897	-0.24430698	-0.17985678	0.5350293	0.3486654	-0.9492788	-0.6276756	0.8937791	-0.5715879	0.2812865	0.40257844	0.8310825	2.0133007	0.5449806	0.9601881	1.1682049	1.8283192	0.49113315	0.847514	1.0387535	-0.99096996	-0.18714947	-0.40023947	0.48684895	0.4673883	0.42335674	-0.70750207	-0.25602996	-0.7393696	-0.15008357	-0.08744065	-0.44584024	1.2966641	1.0695997	-0.79632664	3.8024385	-1.4755614	-0.3751582	0.79803944	-0.113095894	0.35014	-0.25001436	0.6428625	-0.13066083	-0.86277753	-0.4356357	-1.1366206	-0.46245688	0.27746487	-0.076247334	0.007494194	-0.20932195	-0.24331109	0.082060024	-0.3829518	-0.23894142	-0.21232595
262603_at	0.4135607	-0.6307878	-0.72214365	-2.0179799	0.6417967	2.7208622	-0.78683877	0.7353171	-0.41402832	-1.053273	-2.8659945	-0.95647293	0.47610706	-0.3301202	-0.3095782	-0.16586874	0.047316656	-0.023056285	-0.903441	0.07114048	-0.028736714	-0.5560418	0.21392305	0.28882036	0.50489664	1.6933538	-0.005665638	0.4592326	1.2050332	1.7835017	0.097060174	0.6950487	0.3322395	-0.072137326	-0.011208794	0.72525674	-0.63040894	-0.18655752	0.21317798	-0.3838837	-0.041766547	-0.18655752	-0.055341594	-0.21460167	-1.052989	0.6601953	0.15135162	-0.21670932	4.6038904	-1.7803521	-0.14120246	-0.77193135	-0.006720802	-0.07425395	-0.11490574	-0.50879705	-0.01727105	-1.705531	-0.19277123	1.6732173	0.39625016	-0.06315186	-0.25102216	0.063440666	-0.03159307	0.06628688	-0.077840574	-0.2075375	-0.1270781	-0.038128335
253161_at	-0.45455045	-1.2981653	-0.7395157	0.54175025	1.0332345	1.9719383	1.9699173	2.6499157	-1.1537886	-3.5322225	0.6778075	1.161061	1.34348	0.30825055	0.9258067	-0.44672307	0.5160308	-0.60923755	0.0339394	-0.50499225	1.1436932	-1.64923	0.8513846	0.31368798	0.47777253	0.8534405	-0.00516128	0.9266789	0.9265522	0.9586811	1.3264166	0.88934314	1.6627474	-1.0601377	-0.2849737	0.50317466	0.72571284	-0.07771946	0.8134935	0.18648328	-0.25868943	-1.616643	-0.7067732	-0.5458015	-0.68447965	0.2772108	1.0216115	-0.97126025	-0.33016342	-0.012929648	-0.13878572	-0.30448562	-0.14385235	-1.4029496	-0.37819123	-0.5988044	-0.12284868	0.059363894	-0.39400703	-1.0681553	-0.22372496	0.32712057	-1.1536636	-0.6093647	-0.5765439	-0.77943224	-0.64354104	-0.80428797	-0.5042003	-0.58770514
252415_at	0.29557535	-0.45705706	0.7653153	1.2958223	0.56930965	0.15744029	2.0532188	2.095087	-0.8815088	-2.4231558	2.615972	1.8736868	1.5056044	0.6478883	1.8522412	-0.4695442	0.36025897	-1.3979101	0.9975199	0.12818602	0.9389351	-1.3579464	0.52607673	0.66142666	-0.8561314	0.101867095	-0.8677653	-0.14160997	0.6126233	0.54725903	1.3501799	0.69021505	0.21071415	-1.2931559	0.33436197	-0.29162985	-0.5427819	-0.3498082	0.4772072	-0.24989544	-0.2794983	-0.56100893	-0.884164	-0.11628986	-0.55793023	-0.8975943	-0.6235807	-0.33115533	3.1805453	-0.46443054	-0.57854867	-0.57249814	-0.51930344	-0.62859356	-0.5045057	-0.5683937	-0.6225629	-0.60957706	-0.5265052	0.7431279	-0.5011034	-0.49129745	-0.61855257	-0.76408327	-0.74245226	-0.5871471	-0.5871141	-0.5770578	-0.6664575	-0.6263595
248606_at	-0.78851086	-1.7145698	1.2457143	2.472794	0.1880283	0.32712886	1.603583	1.8628036	-1.0180557	-1.3085389	2.0999079	3.0459523	0.4678674	0.019598909	0.771523	0.022976728	-0.01771175	-0.07039593	0.001138034	0.007149784	0.11640315	-0.001702605	0.61757636	0.89440966	-0.39695847	0.38980266	0.59599066	1.1372576	0.22593753	0.33453408	0.9535671	0.9498183	-0.073349476	-0.9878872	-0.15799488	-0.22898981	-1.2530873	-0.83808583	-0.5012458	-1.5287784	-1.4362718	-1.8002305	-0.54122686	-0.3834412	-0.5567584	-0.27505246	-0.40710807	-0.20416422	3.156499	0.8933415	-0.8735744	0.35068673	-0.882627	-0.22965159	-1.0869733	-0.29689065	-0.7549527	0.5104308	-0.4303981	-0.12808731	-0.9206562	-0.11229246	-0.074337415	-0.4207354	-0.54996073	-0.46315718	-0.3874245	-0.4459585	-0.32238233	-0.39224488
253061_at	-0.9780094	-2.2191687	1.3012044	0.08393175	-0.4645996	-1.6065273	-0.008041232	0.82165253	-1.8346611	-3.6781971	1.0407062	1.3275222	1.5284656	-0.29813778	0.5806004	-0.05824438	0.78837293	0.45580605	0.12992346	0.15634552	1.1091201	-0.019948095	0.4655189	0.111753	0.37261483	0.633068	0.3342678	0.22616567	1.122446	0.6872466	0.305962	0.7580942	0.9091154	-0.09444018	0.14574382	0.23195949	-1.1509978	-0.1474285	1.6324314	-1.452847	-2.5594003	-1.7447506	0.2123341	-0.04196998	-0.053230226	0.2044178	-0.1476399	0.15998182	2.5134547	-0.14586173	0.033382047	0.10239289	0.05612638	0.7454161	-0.021908408	0.39459652	-0.14261861	0.025877185	0.5063142	1.0291421	0.20297307	0.06969194	0.7408313	-0.9619009	-0.6778578	-0.9081411	-0.6863564	-0.80357873	-0.6198002	-0.7307069
260287_at	-0.7153836	-2.207873	2.7233434	1.0831398	0.47191158	-0.48988014	1.8081717	1.2143924	-1.5138507	-3.4943419	0.22230451	1.2099705	0.9994066	0.48926634	0.49189842	-0.38074443	0.83636117	0.5798184	-0.19316345	-0.2984561	0.9042419	0.15158822	1.2427083	0.35504055	0.5557156	0.3098843	0.52419907	1.0670308	0.061435007	0.25625065	1.300796	1.0862415	-0.032111548	-1.0289925	0.80979896	-0.15684484	-0.4242285	0.72086245	1.0099591	-0.121218815	-0.4279916	-1.952227	-0.5065743	-0.4259289	-0.27923447	0.14055628	1.6555151	1.0375878	0.38167724	-1.1627216	-0.97326404	-0.32326958	-0.85279596	-0.29951683	-0.82482135	-0.37549746	-0.43211693	0.19087294	-0.10826117	-0.58140594	-1.8437815	0.7715391	0.33252835	-0.55541563	-0.498777	-0.58334315	-0.7712271	-0.65319276	-0.7591368	-0.7484235
252367_at	-0.42603907	1.2832868	0.1146415	0.8326042	-1.560437	-0.105809554	0.55327976	1.2362647	-3.1580927	-1.1013454	0.59671944	1.4917123	0.891573	-0.1782368	0.14177023	-0.13684942	-0.15735795	0.4079368	-0.38467255	-0.054375965	0.2287448	0.47202584	0.48361045	0.43326586	-0.97057015	1.4337915	0.027903978	0.38773945	0.34001043	1.1194608	0.38179743	0.8133658	-0.85553855	-0.08547396	0.16894554	0.11549808	0.036386553	0.26445484	-0.61995554	-4.097974	-3.2740605	-1.5758164	-0.11748742	-0.10056034	-0.10437568	0.57406324	-0.61957085	1.2274015	2.0350206	-1.0437274	0.00402028	0.34633222	0.11002155	-0.9635368	-0.09159928	-0.055227067	0.01015958	0.327821	0.040035937	0.44420356	-0.08348007	0.7549061	0.5143779	0.22926576	0.19658373	0.18031868	0.20448363	0.22496322	0.16646989	0.07493178
258402_at	0.97717935	1.8104218	0.29940104	1.4502203	-0.26558667	-0.65199035	-0.18920769	1.3907604	-2.1220171	-3.4956813	-0.24069633	1.4416618	0.9184091	0.26083875	0.17724806	-0.1903095	0.15031272	0.10353453	-0.73565274	-0.92255574	0.5255207	-0.34469032	0.39930695	0.31779915	-0.3856089	1.0962231	0.027375164	0.45779628	0.41116747	1.1039078	0.4660633	1.0606636	0.40644398	-1.2455332	0.27458975	-0.48200148	-1.1709138	-0.3000244	0.88450515	-1.7884351	-1.2737468	-3.6127498	-0.40030196	-0.010833563	-0.48573467	-0.094085634	0.040301822	0.08460443	1.6692934	-0.13620257	0.046381027	0.795242	-0.10235871	0.6368111	-0.4667563	0.3181503	-0.0367652	1.600853	0.045831177	1.6823007	-0.22734731	-1.1279156	-0.29779452	-0.004030179	-0.26219958	-0.12664396	-0.042504776	0.12221034	0.23667921	-0.4511327
267523_at	0.50298923	1.1775608	-0.11599743	0.19817096	-1.0431085	1.3019133	-0.5399358	1.4117888	-3.0734444	-4.298618	-0.88906646	-0.14169088	1.0155971	0.5134425	0.14124838	0.2647529	0.17184132	-0.59753346	-0.3311161	-0.09346725	0.74686784	0.14474986	0.4894163	0.16191186	-0.5415843	1.3439863	0.21743569	0.5005193	0.8049948	2.429191	0.7049002	0.939603	1.5801396	0.16690749	0.96385795	0.80800503	-1.8412144	-1.5491878	-0.35814723	0.37551463	0.53786945	-2.041068	-0.14533661	-0.010258173	-0.22818652	-0.08075794	1.0558885	-0.685459	-0.5083059	-0.67582893	-0.9339112	0.5433189	-0.48574984	0.19811796	-0.50515085	-0.20005389	-0.30994523	-0.02739129	-0.15147391	1.1967672	0.21536234	0.09098947	0.07033642	0.026294535	-0.06204854	-0.18980797	-0.02885412	-0.18405595	-0.007071345	-0.13742399
264636_at	4.6612363	0.011165118	0.93008614	-0.12936553	0.31422248	-2.8217866	0.35287815	-0.5370432	0.38026345	-0.36099324	0.5568091	0.18212311	0.86602545	0.069196865	0.13252991	-0.7180038	0.5796242	0.09825472	0.32249102	-0.48898947	0.9606834	-0.14118211	0.22853662	-0.32420468	1.1344285	0.147497	0.14058173	-0.17587852	0.69290394	-0.15946843	0.12755568	-0.411871	0.67452055	0.10903696	0.36650807	0.51097363	-0.8444976	0.07990255	0.8016845	0.18934073	-2.2857296	-1.2516123	0.20595917	0.31144992	0.49437904	-1.7013516	-0.08787435	-1.2289767	-1.9339617	-1.3418586	0.37946534	-0.8689211	-0.06181442	1.4057189	-0.14308591	-0.29090554	-0.066981144	-0.616327	0.21560393	-2.7381375	-0.29761755	-0.24656568	0.6396356	0.34178495	0.48095706	0.4718826	0.40620026	0.5067447	0.4393353	0.35482857
246932_at	1.9829539	-2.1304379	0.7098196	-0.22190711	-0.9747025	-2.2534087	0.31005383	-0.011830694	-0.5371363	-0.75224495	3.6652825	0.5447825	0.055375535	1.1395864	0.6662085	-0.048365954	-0.052387908	0.9331244	0.17779413	0.8963144	0.34972414	-0.41860068	-0.052508537	-0.09806857	-1.2563679	0.6053942	-0.35798734	0.2896038	0.018808424	1.1861205	0.2557285	0.07212771	0.22925958	-0.14443603	0.3637641	-0.10774081	-0.34060666	-0.34060666	-0.018755587	0.04134896	-1.0714387	-2.5858867	-0.015272672	-0.1450704	0.09412096	-0.36295667	-0.42275864	-0.07468769	-1.478036	-2.0956867	0.43279117	-0.23821159	0.8287918	2.7063522	0.09363482	-0.29408917	-0.29648772	1.3628039	1.0212603	-2.0677674	-0.5276488	-0.3381547	0.19236967	-0.2624595	0.18790248	0.17458826	-0.11613197	0.08045011	0.19469425	0.64790994
248912_at	1.0608175	-1.6436489	0.36991954	-0.32934442	-3.177418	-4.2656207	-0.8012197	-2.5708556	-0.3664163	-1.5623518	-0.19900832	-2.4631186	-0.06071356	0.2587116	0.77157605	0.5865771	0.53199315	-0.06328942	0.8331656	0.22153854	0.71656597	-0.2312817	0.36316472	-0.14286877	-0.8558075	-0.36162156	-0.7337539	-0.72675467	0.69207454	-0.24737243	0.21833993	0.567538	0.9587727	0.021701502	-0.6081776	0.40009743	0.41014254	-0.19242841	0.47129068	-0.091147296	-0.17141217	-1.0367572	0.60944533	0.50730324	0.7078986	0.30926028	0.21372788	0.36237523	0.10898098	0.039086968	0.48035473	-0.078545466	0.2997721	2.239976	0.23424752	1.0474038	0.5533913	0.8099786	0.7745472	-0.45460823	0.38258848	0.04258415	0.51332086	0.5798302	0.5134049	0.45796272	0.5617769	0.47596455	0.6053269	0.5510459
253815_at	0.7212408	-1.524702	0.85993654	-1.9293882	-0.6929654	-2.4182732	-1.6523786	-3.2140923	0.6448456	-1.3227091	-1.638399	-2.1686356	-0.36400458	0.85060555	-0.6285605	0.83072096	0.5094167	0.45311502	1.1698655	1.2379733	0.5963539	0.3108527	-0.2308234	-0.14514768	-1.1134635	-0.929458	-0.81134397	-0.027633235	0.26820764	-0.30506507	0.17195629	0.78164613	-0.54826945	0.4389082	-1.7695396	-0.076789424	0.57007134	0.017091468	0.38637584	0.47337875	0.5491559	0.7605531	0.31087187	0.27105376	0.47123623	0.5590856	0.014241164	0.13614699	-1.2373835	-0.84021485	0.35905844	-0.5869546	0.3101231	0.3746448	0.36364272	0.5501372	0.26803434	-0.081704654	0.5228919	0.3483646	0.24307753	-0.23040415	0.778539	0.32583967	0.15253158	0.833528	1.4800596	1.1775581	1.6305953	2.4047704
256125_at	0.13734193	-0.30495983	0.6147064	-0.63839215	-1.5594012	-3.3191297	-0.8361073	-2.0678692	-0.41742963	-1.5053672	-1.922589	-2.0009212	-0.31639335	-0.2130997	0.4612208	0.8062909	0.09973146	-0.47824004	0.2844032	-0.4571679	0.22622438	-0.072737716	0.04662192	-0.11985522	-0.5579619	-0.7385494	-0.0865809	-0.043971937	0.247514	-0.040163368	0.24478982	0.2831058	0.42086717	-0.03744914	-0.53125733	0.865369	-0.04131441	-0.57320553	-0.34487516	-0.7488741	-0.6798703	-0.6015313	0.29194042	0.06947048	0.34717646	0.19957252	-0.27188691	0.0272503	-0.4055292	-0.2593073	0.19866063	0.07310786	0.07797461	0.18394718	0.10706214	0.36257955	0.28141686	0.099759385	0.39935315	0.02240652	0.11023703	0.35511628	0.5031043	0.34371442	1.2132385	2.5124009	3.0800433	2.6981008	2.2053542	1.6908139
258859_at	-1.0554539	-0.6421169	0.13542649	-0.7141818	-1.59672	-1.6532753	-1.1652145	-1.445121	-0.9513732	-0.9216129	-1.708524	-1.7762516	-0.6232485	0.08021061	-0.27243528	0.81382	-0.0993966	-0.4072703	-0.63131654	-1.0807266	-0.032554716	-0.17433979	-0.091217995	0.082974896	-1.3532615	-0.28509602	-0.4341188	-0.1639043	-0.2788889	0.06309898	0.07173122	0.50615215	0.14645895	0.09284844	-1.2262121	0.74405754	-0.28865623	-0.4368143	-0.30963856	-0.7023125	-0.66712844	-0.30963856	0.46791184	0.15333423	0.33135378	0.45743564	0.013262778	0.19635914	0.109318145	0.42532822	0.27077374	0.23054977	0.17156993	0.22269954	0.18867958	0.33115086	0.46781263	0.3328297	0.30695775	0.33232835	0.12083475	0.43761644	0.46660745	0.5949938	0.5915609	3.005665	3.4942763	3.0580394	2.2870426	1.6949501
255460_at	-0.49892285	-0.44404584	0.153594	-0.49333185	-1.2233437	-1.5651767	-0.9131076	-1.3837059	-0.5691624	-1.3390499	-1.1638211	-1.6575662	-0.40208036	-0.6095528	-0.34934428	0.45207983	-0.073645666	-0.82122076	-0.935817	-1.4038863	0.18270403	-0.20820537	-0.009133413	-0.36471635	-0.84020025	-0.61802423	-0.565739	-0.49602973	-0.09363383	-0.19526052	-0.23199145	0.30625844	0.35333505	0.09361679	-0.5781777	0.8215886	-0.15196308	-0.22297871	-0.18800312	-0.4035217	-0.3727412	-0.22297871	0.33694535	0.084446326	-0.11036313	0.08761604	-0.039168287	0.23840134	0.09685428	0.22809671	0.26817712	0.11055092	0.43799886	0.19806218	0.29876152	0.35627133	0.21319395	0.08675199	0.26676032	0.16689008	0.20162956	0.27696487	0.07064605	-0.12142575	0.74109095	3.5069416	3.7271261	3.0531805	2.562595	1.9019077
255265_at	-0.26110688	-0.10106843	-0.23641708	-0.38405493	-1.0023204	-1.5967025	-1.3525443	-1.4137931	-0.19954501	-0.9278331	-1.2010021	-1.4777621	-0.2749685	-0.44999978	-0.5837577	0.28083116	0.16952465	-0.6485166	-1.1566962	-1.3403813	0.18481311	-0.36898187	-0.12305218	-0.21887982	-0.543951	-0.5850166	-0.3749945	-0.17845118	-0.011701762	-0.21792689	-0.5269578	-0.031496655	0.11544842	-0.18471366	-0.75091237	0.48165601	-0.05326328	-0.19431524	-0.13814199	-0.13553272	-0.19551507	-0.13553272	0.15364756	-0.028360799	-0.0000519	-0.029330721	-0.28900445	0.023296194	-0.14065036	0.07709733	0.13410044	0.10367522	0.05256173	0.2558643	0.08086893	0.18749002	0.13651943	0.19815376	0.18322966	0.121000245	0.1990593	0.069970325	-0.16164878	0.16407824	2.1883094	3.6981566	3.4091237	3.1003487	2.409909	2.0481207
261660_at	-0.3392308	0.12798233	0.17662373	0.001954808	-1.0247529	-1.6556878	-1.4533489	-1.598019	-0.34844196	-0.9014529	-1.7735754	-2.0255175	-0.0690113	-0.55974585	-0.40585792	0.44890746	0.37917152	-0.67873174	-0.88100356	-1.7267694	0.34329534	-0.14331917	-0.11777064	-0.32953244	-0.825012	-0.46185842	-0.52371275	-0.52766323	0.021673102	0.09740878	-0.19580506	0.11659472	0.12603465	-0.15043089	-0.71016806	0.45596	-0.1990784	-0.24023594	-0.122769445	-0.3628189	-0.22866312	-0.1990784	0.317565	0.15759948	0.12618461	0.097194426	0.10704809	0.1108911	-0.07890242	0.11952603	0.10611502	-0.14123076	0.17711993	-0.07812003	0.09514026	0.22164947	0.2318313	0.15796827	0.07870244	0.06540469	0.13849299	0.2639329	0.3134198	0.33268476	1.5115991	3.5452018	3.4426258	2.761387	2.1564605	2.145966
245343_at	-0.5430731	-0.02907705	0.14524196	-0.7264861	-1.1826265	-2.1398952	-0.949595	-1.4163024	-0.31427985	-1.0063514	-1.8823296	-1.722117	-0.2303909	-0.38340038	-0.093366146	0.46805635	0.2290415	-0.47630283	-0.9522283	-1.0320251	0.2485737	-0.20786425	-0.14301176	-0.31808746	-0.6060676	-0.34636125	-0.2728637	-0.1923209	0.22625728	-0.031267136	-0.22894661	0.14402913	0.42627543	0.046827916	-0.47543126	0.52157223	-0.097461075	-0.49886727	-0.48809135	-0.6557181	-0.70414686	-0.46230718	0.2950134	0.20734371	0.11697978	0.11840391	-0.48461038	0.107079946	-0.3886244	0.27267158	0.16333039	0.10611141	0.17902458	0.31801474	0.081158996	0.48074386	0.15994085	0.22217141	0.039346594	0.06896476	0.077649064	0.12564619	0.37755567	-0.06468182	1.7153683	3.6763265	3.3425932	2.7446604	2.265623	2.0289798
